model	objective	gene	status	value
./model.xml	obj	G_b4392	optimal	0.8769972144269722
./model.xml	obj	G_b4394	optimal	0.8769972144269619
./model.xml	obj	G_b4407	optimal	1.3687256260346623e-15
./model.xml	obj	G_b4460	optimal	0.8769972144269693
./model.xml	obj	G_b4464	optimal	0.8769972144269783
./model.xml	obj	G_b4467	optimal	0.8769972144269637
./model.xml	obj	G_b4468	optimal	0.8769972144269619
./model.xml	obj	G_b4471	optimal	0.8769972144269651
./model.xml	obj	G_b4474	optimal	0.8769972144269674
./model.xml	obj	G_b4476	optimal	0.876997214426974
./model.xml	obj	G_b4477	optimal	0.8769972144269591
./model.xml	obj	G_b4478	optimal	0.8769972144269719
./model.xml	obj	G_b4481	optimal	0.8769972144269655
./model.xml	obj	G_b4485	optimal	0.876997214426971
./model.xml	obj	G_b4513	optimal	0.8769972144269591
./model.xml	obj	G_b4515	optimal	0.8769972144269712
./model.xml	obj	G_b4544	optimal	0.8769972144269743
./model.xml	obj	G_s0001	optimal	-8.20403341437277e-18
