Rxn name	Formula	Gene-reaction association	LB	UB	Objective
R_DADNtex	Deoxyadenosine[e] <=> Deoxyadenosine[p] 	G_b0411	-1000.00	1000.00	  0.00
R_DAGK120	1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-didodecanoyl-sn-glycerol 3-phosphate[c] 	G_b4042	  0.00	1000.00	  0.00
R_DAGK140	1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate[c] 	G_b4042	  0.00	1000.00	  0.00
R_DAGK141	1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[c] 	G_b4042	  0.00	1000.00	  0.00
R_DAGK160	1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate[c] 	G_b4042	  0.00	1000.00	  0.00
R_DAGK161	1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate[c] 	G_b4042	  0.00	1000.00	  0.00
R_DAGK180	1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate[c] 	G_b4042	  0.00	1000.00	  0.00
R_DAGK181	1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)[c] + ATP C10H12N5O13P3[c] => ADP C10H12N5O10P2[c] + H+[c] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate[c] 	G_b4042	  0.00	1000.00	  0.00
R_DALAt2pp	D-Alanine[p] + H+[p] => D-Alanine[c] + H+[c] 	G_b4208	  0.00	1000.00	  0.00
R_DALAtex	D-Alanine[e] <=> D-Alanine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DAMPtex	DAMP C10H12N5O6P[e] <=> DAMP C10H12N5O6P[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DAPAL	2,3-diaminopropionate[c] + H2O H2O[c] => 2 Ammonium[c] + Pyruvate[c] 	G_b2871	  0.00	1000.00	  0.00
R_DAPDC	Meso-2,6-Diaminoheptanedioate[c] + H+[c] => CO2 CO2[c] + L-Lysine[c] 	G_b2838	  0.00	1000.00	  0.00
R_DAPE	LL-2,6-Diaminoheptanedioate[c] <=> Meso-2,6-Diaminoheptanedioate[c] 	G_b3809	-1000.00	1000.00	  0.00
R_DAPabcpp	Meso-2,6-Diaminoheptanedioate[p] + ATP C10H12N5O13P3[c] + H2O H2O[c] => Meso-2,6-Diaminoheptanedioate[c] + ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] 		  0.00	1000.00	  0.00
R_DAPtex	1,5-Diaminopentane[e] <=> 1,5-Diaminopentane[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DASYN120	CTP C9H12N3O14P3[c] + H+[c] + 1,2-didodecanoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-didodecanoylglycerol[c] + Diphosphate[c] 	G_b0175	  0.00	1000.00	  0.00
R_DASYN140	CTP C9H12N3O14P3[c] + H+[c] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-ditetradecanoylglycerol[c] + Diphosphate[c] 	G_b0175	  0.00	1000.00	  0.00
R_DASYN141	CTP C9H12N3O14P3[c] + H+[c] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-ditetradec-7-enoylglycerol[c] + Diphosphate[c] 	G_b0175	  0.00	1000.00	  0.00
R_DASYN160	CTP C9H12N3O14P3[c] + H+[c] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-dihexadecanoylglycerol[c] + Diphosphate[c] 	G_b0175	  0.00	1000.00	  0.00
R_DASYN161	CTP C9H12N3O14P3[c] + H+[c] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-dihexadec-9-enoylglycerol[c] + Diphosphate[c] 	G_b0175	  0.00	1000.00	  0.00
R_DASYN180	CTP C9H12N3O14P3[c] + H+[c] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-dioctadecanoylglycerol[c] + Diphosphate[c] 	G_b0175	  0.00	1000.00	  0.00
R_DASYN181	CTP C9H12N3O14P3[c] + H+[c] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate[c] => CDP-1,2-dioctadec-11-enoylglycerol[c] + Diphosphate[c] 	G_b0175	  0.00	1000.00	  0.00
R_DATPHs	DATP C10H12N5O12P3[c] + H2O H2O[c] + H+[c] => DITP(4-)[c] + Ammonium[c] 	G_s0001	  0.00	1000.00	  0.00
R_DB4PS	D-Ribulose 5-phosphate[c] => 3,4-dihydroxy-2-butanone 4-phosphate[c] + Formate[c] + H+[c] 	G_b3041	  0.00	1000.00	  0.00
R_DBTS	ATP C10H12N5O13P3[c] + CO2 CO2[c] + 7,8-Diaminononanoate[c] => ADP C10H12N5O10P2[c] + Dethiobiotin[c] + 3 H+[c] + Phosphate[c] 	G_b0778	  0.00	1000.00	  0.00
R_DC6PDA	Diacetylchitobiose-6-phosphate[c] + H2O H2O[c] => Acetate[c] + N-monoacetylchitobiose 6'-phosphate[c] 	G_b1733	  0.00	1000.00	  0.00
R_DCAtex	Decanoate (n-C10:0)[e] <=> Decanoate (n-C10:0)[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DCMPtex	DCMP C9H12N3O7P[e] <=> DCMP C9H12N3O7P[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DCTPD	DCTP C9H12N3O13P3[c] + H2O H2O[c] + H+[c] => DUTP C9H11N2O14P3[c] + Ammonium[c] 	G_b2065	  0.00	1000.00	  0.00
R_DCYTD	Deoxycytidine[c] + H2O H2O[c] + H+[c] => Deoxyuridine[c] + Ammonium[c] 	G_b2143	  0.00	1000.00	  0.00
R_DCYTt2pp	Deoxycytidine[p] + H+[p] => Deoxycytidine[c] + H+[c] 	G_b2393 or G_b2964	  0.00	1000.00	  0.00
R_DCYTtex	Deoxycytidine[e] <=> Deoxycytidine[p] 	G_b0411	-1000.00	1000.00	  0.00
R_DDCAtexi	Dodecanoate (n-C12:0)[e] => Dodecanoate (n-C12:0)[p] 	G_b2344	  0.00	1000.00	  0.00
R_DDGALK	2-Dehydro-3-deoxy-D-galactonate[c] + ATP C10H12N5O13P3[c] => 2-Dehydro-3-deoxy-D-galactonate 6-phosphate[c] + ADP C10H12N5O10P2[c] + H+[c] 	G_b3693	  0.00	1000.00	  0.00
R_DDGLCNt2rpp	2-Dehydro-3-deoxy-D-gluconate[p] + H+[p] <=> 2-Dehydro-3-deoxy-D-gluconate[c] + H+[c] 	G_b3909	-1000.00	1000.00	  0.00
R_DDGLCNtex	2-Dehydro-3-deoxy-D-gluconate[e] <=> 2-Dehydro-3-deoxy-D-gluconate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DDGLK	2-Dehydro-3-deoxy-D-gluconate[c] + ATP C10H12N5O13P3[c] => 2-Dehydro-3-deoxy-D-gluconate 6-phosphate[c] + ADP C10H12N5O10P2[c] + H+[c] 	G_b3526	  0.00	1000.00	  0.00
R_DDPA	D-Erythrose 4-phosphate[c] + H2O H2O[c] + Phosphoenolpyruvate[c] => 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate[c] + Phosphate[c] 	G_b2601 or G_b0754 or G_b1704	  0.00	1000.00	  0.00
R_DDPGALA	2-Dehydro-3-deoxy-D-galactonate 6-phosphate[c] <=> Glyceraldehyde 3-phosphate[c] + Pyruvate[c] 	G_b4477	-1000.00	1000.00	  0.00
R_DGK1	ATP C10H12N5O13P3[c] + DGMP C10H12N5O7P[c] <=> ADP C10H12N5O10P2[c] + DGDP C10H12N5O10P2[c] 	G_b3648	-1000.00	1000.00	  0.00
R_DGMPtex	DGMP C10H12N5O7P[e] <=> DGMP C10H12N5O7P[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DGSNt2pp	Deoxyguanosine[p] + H+[p] => Deoxyguanosine[c] + H+[c] 	G_b2964	  0.00	1000.00	  0.00
R_DGSNtex	Deoxyguanosine[e] <=> Deoxyguanosine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DGUNC	2 GTP C10H12N5O14P3[c] => Cyclic diguanosine monophosphate[c] + 2 Diphosphate[c] 	G_b1341 or G_b1794 or G_b1535 or G_b1025 or G_b1490	  0.00	1000.00	  0.00
R_DHACOAH	2,3-dehydroadipyl-CoA[c] + H2O H2O[c] <=> (3S)-3-Hydroxyadipyl-CoA[c] 	G_b1393	-1000.00	1000.00	  0.00
R_DHAD1	(R)-2,3-Dihydroxy-3-methylbutanoate[c] => 3-Methyl-2-oxobutanoate[c] + H2O H2O[c] 	G_b3771	  0.00	1000.00	  0.00
R_DHAD2	(R)-2,3-Dihydroxy-3-methylpentanoate[c] => (S)-3-Methyl-2-oxopentanoate[c] + H2O H2O[c] 	G_b3771	  0.00	1000.00	  0.00
R_DHAPT	Dihydroxyacetone[c] + Phosphoenolpyruvate[c] => Dihydroxyacetone phosphate[c] + Pyruvate[c] 	G_b1200 and G_b1198 and G_b2416 and G_b2415 and G_b1199	  0.00	1000.00	  0.00
R_DHAtex	Dihydroxyacetone[e] <=> Dihydroxyacetone[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DHAtpp	Dihydroxyacetone[p] <=> Dihydroxyacetone[c] 		-1000.00	1000.00	  0.00
R_DHBD	2,3-Dihydro-2,3-dihydroxybenzoate[c] + Nicotinamide adenine dinucleotide[c] <=> 2,3-Dihydroxybenzoate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b0596	-1000.00	1000.00	  0.00
R_DHBS	2,3-Dihydroxybenzoate[c] + ATP C10H12N5O13P3[c] + H+[c] => (2,3-Dihydroxybenzoyl)adenylate[c] + Diphosphate[c] 	G_b0594	  0.00	1000.00	  0.00
R_DHBSH	2,3-dihydroxybenzoylserine[c] + H2O H2O[c] => 2,3-Dihydroxybenzoate[c] + L-Serine[c] 		  0.00	1000.00	  0.00
R_DHBSZ3FEabcpp	ATP C10H12N5O13P3[c] + 2-3-dihydroxybenzoylserine trimer-Fe-III[p] + H2O H2O[c] => ADP C10H12N5O10P2[c] + 2-3-dihydroxybenzoylserine trimer-Fe-III[c] + H+[c] + Phosphate[c] 	G_b0588 and G_b0589 and G_b0590 and G_b0592	  0.00	1000.00	  0.00
R_DHCIND	Cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol[c] + Nicotinamide adenine dinucleotide[c] => 2,3-dihydroxicinnamic acid[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b2541	  0.00	1000.00	  0.00
R_DHCINDO	2,3-dihydroxicinnamic acid[c] + O2 O2[c] => H+[c] + 2-hydroxy-6-ketononatrienedioate[c] 	G_b0348	  0.00	1000.00	  0.00
R_DHCURR	Dihydrocurcumin[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + Tetrahydrocurcumin[c] 	G_b1449	  0.00	1000.00	  0.00
R_DHDPRy	2,3-Dihydrodipicolinate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + 2,3,4,5-Tetrahydrodipicolinate[c] 	G_b0031	  0.00	1000.00	  0.00
R_DHDPS	L-Aspartate 4-semialdehyde[c] + Pyruvate[c] => 2,3-Dihydrodipicolinate[c] + 2 H2O H2O[c] + H+[c] 	G_b2478	  0.00	1000.00	  0.00
R_DHFR	7,8-Dihydrofolate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] <=> Nicotinamide adenine dinucleotide phosphate[c] + 5,6,7,8-Tetrahydrofolate[c] 	G_b1606 or G_b0048	-1000.00	1000.00	  0.00
R_DHFS	ATP C10H12N5O13P3[c] + Dihydropteroate[c] + L-Glutamate[c] => ADP C10H12N5O10P2[c] + 7,8-Dihydrofolate[c] + H+[c] + Phosphate[c] 	G_b2315	  0.00	1000.00	  0.00
R_DHGLYH	Dehydroglycine[c] + H2O H2O[c] + H+[c] => Glyoxylate[c] + Ammonium[c] 	G_s0001	  0.00	1000.00	  0.00
R_DHMPTR	Dihydromonapterin[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + Tetrahydromonapterin[c] 	G_b1606	  0.00	1000.00	  0.00
R_DHNAOT4	1,4-Dihydroxy-2-naphthoate[c] + H+[c] + All-trans-Octaprenyl diphosphate[c] => 2-Demethylmenaquinol 8[c] + CO2 CO2[c] + Diphosphate[c] 	G_b3930	  0.00	1000.00	  0.00
R_DHNCOAS	H+[c] + O-Succinylbenzoyl-CoA[c] => 1,4-dihydroxy-2-napthoyl-CoA[c] + H2O H2O[c] 	G_b2262	  0.00	1000.00	  0.00
R_DHNCOAT	1,4-dihydroxy-2-napthoyl-CoA[c] + H2O H2O[c] => Coenzyme A[c] + 1,4-Dihydroxy-2-naphthoate[c] + H+[c] 	G_b1686	  0.00	1000.00	  0.00
R_DHNPA2r	Dihydroneopterin[c] <=> 6-hydroxymethyl dihydropterin[c] + Glycolaldehyde[c] 	G_b3058	-1000.00	1000.00	  0.00
R_DHNPTE	Dihydroneopterin[c] <=> Dihydromonapterin[c] 	G_b3058	-1000.00	1000.00	  0.00
R_DHORD2	(S)-Dihydroorotate[c] + Ubiquinone-8[c] => Orotate C5H3N2O4[c] + Ubiquinol-8[c] 	G_b0945	  0.00	1000.00	  0.00
R_DHORD5	(S)-Dihydroorotate[c] + Menaquinone 8[c] => Menaquinol 8[c] + Orotate C5H3N2O4[c] 	G_b0945	  0.00	1000.00	  0.00
R_DHORDfum	(S)-Dihydroorotate[c] + Fumarate[c] => Orotate C5H3N2O4[c] + Succinate[c] 		  0.00	1000.00	  0.00
R_DHORTS	(S)-Dihydroorotate[c] + H2O H2O[c] <=> N-Carbamoyl-L-aspartate[c] + H+[c] 	G_b1062	-1000.00	1000.00	  0.00
R_DHPPD	Cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol[c] + Nicotinamide adenine dinucleotide[c] => 3-(2,3-Dihydroxyphenyl)propanoate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b2541	  0.00	1000.00	  0.00
R_DHPPDA2	2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate[c] + H2O H2O[c] + H+[c] => 5-Amino-6-(5'-phosphoribosylamino)uracil[c] + Ammonium[c] 	G_b0414	  0.00	1000.00	  0.00
R_DHPS2	4-Aminobenzoate[c] + 6-hydroxymethyl-dihydropterin pyrophosphate[c] => Dihydropteroate[c] + Diphosphate[c] 	G_b3177	  0.00	1000.00	  0.00
R_DHPStex	2,3-Dihydroxypropane-1-sulfonate[e] <=> 2,3-Dihydroxypropane-1-sulfonate[p] 	G_b3875	-1000.00	1000.00	  0.00
R_DHPStr	2,3-Dihydroxypropane-1-sulfonate[c] => 2,3-Dihydroxypropane-1-sulfonate[p] 	G_b3877	  0.00	1000.00	  0.00
R_DHPTDCs2	4,5-dihydroxy-2,3-pentanedione[c] => (2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one[c] 	G_s0001	  0.00	1000.00	  0.00
R_DHPTDNR	6,7-Dihydropteridine[c] + 3 H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + 5,6,7,8-tetrahydropteridine[c] 	G_b0578	  0.00	1000.00	  0.00
R_DHPTDNRN	6,7-Dihydropteridine[c] + 3 H+[c] + Nicotinamide adenine dinucleotide - reduced[c] => Nicotinamide adenine dinucleotide[c] + 5,6,7,8-tetrahydropteridine[c] 	G_b0578	  0.00	1000.00	  0.00
R_DHPTPE	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate[c] <=> Dihydromonapterin-triphosphate[c] 	G_b2303	-1000.00	1000.00	  0.00
R_DHQS	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate[c] => 3-Dehydroquinate[c] + Phosphate[c] 	G_b3389	  0.00	1000.00	  0.00
R_DHQTi	3-Dehydroquinate[c] => 3-Dehydroshikimate[c] + H2O H2O[c] 	G_b1693	  0.00	1000.00	  0.00
R_DIMPtex	DIMP C10H12N4O7P[e] <=> DIMP C10H12N4O7P[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DINSt2pp	Deoxyinosine[p] + H+[p] => Deoxyinosine[c] + H+[c] 	G_b2964	  0.00	1000.00	  0.00
R_DINStex	Deoxyinosine[e] <=> Deoxyinosine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DKGLCNR1	2,5-diketo-D-gluconate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => 2-Dehydro-L-gulonate[c] + Nicotinamide adenine dinucleotide phosphate[c] 	G_b3012 or G_b0207	  0.00	1000.00	  0.00
R_DKGLCNR2x	2,5-diketo-D-gluconate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] => 5-Dehydro-D-gluconate[c] + Nicotinamide adenine dinucleotide[c] 	G_b3553	  0.00	1000.00	  0.00
R_DKGLCNR2y	2,5-diketo-D-gluconate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => 5-Dehydro-D-gluconate[c] + Nicotinamide adenine dinucleotide phosphate[c] 	G_b3553	  0.00	1000.00	  0.00
R_DMATT	Dimethylallyl diphosphate[c] + Isopentenyl diphosphate[c] => Geranyl diphosphate[c] + Diphosphate[c] 	G_b0421	  0.00	1000.00	  0.00
R_DMPPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] => Dimethylallyl diphosphate[c] + H2O H2O[c] + Nicotinamide adenine dinucleotide[c] 	G_b0029	  0.00	1000.00	  0.00
R_DMQMT	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol[c] + S-Adenosyl-L-methionine[c] => S-Adenosyl-L-homocysteine[c] + H+[c] + Ubiquinol-8[c] 	G_b2232	  0.00	1000.00	  0.00
R_DMSOR1	Dimethyl sulfoxide[c] + Menaquinol 8[c] => Dimethyl sulfide[c] + H2O H2O[c] + Menaquinone 8[c] 	(G_b1589 and G_b1590 and G_b1588 and G_b1587) or (G_b0895 and G_b0896 and G_b0894)	  0.00	1000.00	  0.00
R_DMSOR1pp	Dimethyl sulfoxide[p] + Menaquinol 8[c] => Dimethyl sulfide[p] + H2O H2O[p] + Menaquinone 8[c] 	G_b1872 and G_b1873	  0.00	1000.00	  0.00
R_DMSOR2	2-Demethylmenaquinol 8[c] + Dimethyl sulfoxide[c] => 2-Demethylmenaquinone 8[c] + Dimethyl sulfide[c] + H2O H2O[c] 	G_b0895 and G_b0896 and G_b0894	  0.00	1000.00	  0.00
R_DMSOR2pp	2-Demethylmenaquinol 8[c] + Dimethyl sulfoxide[p] => 2-Demethylmenaquinone 8[c] + Dimethyl sulfide[p] + H2O H2O[p] 	G_b1872 and G_b1873	  0.00	1000.00	  0.00
R_DMSOtex	Dimethyl sulfoxide[e] <=> Dimethyl sulfoxide[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DMSOtpp	Dimethyl sulfoxide[p] <=> Dimethyl sulfoxide[c] 	G_s0001	-1000.00	1000.00	  0.00
R_DMStex	Dimethyl sulfide[e] <=> Dimethyl sulfide[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DM_4crsol_c	P-Cresol[c] =>  		  0.00	1000.00	  0.00
R_DM_5drib_c	5'-deoxyribose[c] =>  		  0.00	1000.00	  0.00
R_DM_aacald_c	Aminoacetaldehyde[c] =>  		  0.00	1000.00	  0.00
R_DM_amob_c	S-Adenosyl-4-methylthio-2-oxobutanoate[c] =>  		  0.00	1000.00	  0.00
R_DM_mththf_c	(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran[c] =>  		  0.00	1000.00	  0.00
R_DM_oxam_c	Oxamate[c] =>  		  0.00	1000.00	  0.00
R_DNMPPA	Dihydroneopterin monophosphate[c] + H2O H2O[c] => Dihydroneopterin[c] + Phosphate[c] 		  0.00	1000.00	  0.00
R_DNTPPA	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate[c] + H2O H2O[c] => Dihydroneopterin monophosphate[c] + H+[c] + Diphosphate[c] 	G_b1865 or G_b0099	  0.00	1000.00	  0.00
R_DOGULNR	2,3-Dioxo-L-gulonate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] => 3-Dehydro-L-gulonate[c] + Nicotinamide adenine dinucleotide[c] 	G_b3575	  0.00	1000.00	  0.00
R_DOPAtex	Dopamine[e] <=> Dopamine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DOXRBCNtex	Doxorubicin[e] <=> Doxorubicin[p] 	G_b0929 or G_b2215 or G_b1377 or G_b0241	-1000.00	1000.00	  0.00
R_DOXRBCNtpp	Doxorubicin[p] + H+[p] => Doxorubicin[e] + H+[c] 	(G_b0463 and G_b3035 and G_b0462) or (G_b0463 and G_b3035 and G_b2470)	  0.00	1000.00	  0.00
R_DPCOAK	ATP C10H12N5O13P3[c] + Dephospho-CoA[c] => ADP C10H12N5O10P2[c] + Coenzyme A[c] + H+[c] 	G_b0103	  0.00	1000.00	  0.00
R_DPR	2-Dehydropantoate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Nicotinamide adenine dinucleotide phosphate[c] + (R)-Pantoate[c] 	G_b0425 or G_b3774	  0.00	1000.00	  0.00
R_DRPA	2-Deoxy-D-ribose 5-phosphate[c] => Acetaldehyde[c] + Glyceraldehyde 3-phosphate[c] 	G_b4381	  0.00	1000.00	  0.00
R_DSBAO1	Periplasmic protein disulfide isomerase I (reduced)[p] + Ubiquinone-8[c] => Periplasmic protein disulfide isomerase I (oxidized)[p] + Ubiquinol-8[c] 	G_b1185 and G_b3860	  0.00	1000.00	  0.00
R_DSBAO2	Periplasmic protein disulfide isomerase I (reduced)[p] + Menaquinone 8[c] => Periplasmic protein disulfide isomerase I (oxidized)[p] + Menaquinol 8[c] 	G_b1185 and G_b3860	  0.00	1000.00	  0.00
R_DSBCGT	Protein disulfide isomerase II (oxidized)[p] + 2 Reduced glutathione[p] => Protein disulfide isomerase II (reduced)[p] + Oxidized glutathione[p] 	G_b2893	  0.00	1000.00	  0.00
R_DSBDR	Fused thiol:disulfide interchange protein (oxidized)[c] + Reduced thioredoxin[c] => Fused thiol:disulfide interchange protein (reduced)[c] + Oxidized thioredoxin[c] 	(G_b2582 and G_b4136) or (G_b3781 and G_b4136)	  0.00	1000.00	  0.00
R_DSBGGT	Periplasmic disulfide isomerase/thiol-disulphide oxidase (oxidized)[p] + 2 Reduced glutathione[p] => Periplasmic disulfide isomerase/thiol-disulphide oxidase (reduced)[p] + Oxidized glutathione[p] 	G_b0604	  0.00	1000.00	  0.00
R_DSERDHr	Nicotinamide adenine dinucleotide phosphate[c] + D-Serine[c] <=> 2-Aminomalonate semialdehyde[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] 	G_b1539	-1000.00	1000.00	  0.00
R_DSERt2pp	H+[p] + D-Serine[p] => H+[c] + D-Serine[c] 	G_b4208	  0.00	1000.00	  0.00
R_DSERtex	D-Serine[e] <=> D-Serine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DTARTD	D-tartrate[c] => H2O H2O[c] + Oxaloacetate[c] 	G_b4122	  0.00	1000.00	  0.00
R_DTMPK	ATP C10H12N5O13P3[c] + DTMP C10H13N2O8P[c] <=> ADP C10H12N5O10P2[c] + DTDP C10H13N2O11P2[c] 	G_b1098	-1000.00	1000.00	  0.00
R_DTMPtex	DTMP C10H13N2O8P[e] <=> DTMP C10H13N2O8P[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DUMPtex	DUMP C9H11N2O8P[e] <=> DUMP C9H11N2O8P[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_DURADx	5,6-dihydrouracil[c] + Nicotinamide adenine dinucleotide[c] <=> H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + Uracil[c] 	G_b2147 and G_b2146	-1000.00	1000.00	  0.00
R_DURIK1	ATP C10H12N5O13P3[c] + Deoxyuridine[c] => ADP C10H12N5O10P2[c] + DUMP C9H11N2O8P[c] + H+[c] 	G_b1238	  0.00	1000.00	  0.00
R_DURIPP	Deoxyuridine[c] + Phosphate[c] <=> 2-Deoxy-D-ribose 1-phosphate[c] + Uracil[c] 	G_b4382 or G_b4384	-1000.00	1000.00	  0.00
R_DURIt2pp	Deoxyuridine[p] + H+[p] => Deoxyuridine[c] + H+[c] 	G_b2393 or G_b2964	  0.00	1000.00	  0.00
R_DURItex	Deoxyuridine[e] <=> Deoxyuridine[p] 	G_b0411	-1000.00	1000.00	  0.00
R_DUTPDP	DUTP C9H11N2O14P3[c] + H2O H2O[c] => DUMP C9H11N2O8P[c] + H+[c] + Diphosphate[c] 	G_b3640 or G_b2251	  0.00	1000.00	  0.00
R_DXPRIi	1-deoxy-D-xylulose 5-phosphate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => 2-C-methyl-D-erythritol 4-phosphate[c] + Nicotinamide adenine dinucleotide phosphate[c] 	G_b0173	  0.00	1000.00	  0.00
R_DXPS	Glyceraldehyde 3-phosphate[c] + H+[c] + Pyruvate[c] => CO2 CO2[c] + 1-deoxy-D-xylulose 5-phosphate[c] 	G_b0420	  0.00	1000.00	  0.00
R_DXYLK	ATP C10H12N5O13P3[c] + 1-deoxy-D-xylulose[c] => ADP C10H12N5O10P2[c] + 1-deoxy-D-xylulose 5-phosphate[c] + H+[c] 	G_b3564	  0.00	1000.00	  0.00
R_DXYLONtex	D-Xylonate[e] <=> D-Xylonate[p] 	G_b1377 or G_b0929 or G_b2215	-1000.00	1000.00	  0.00
R_DXYLONtpp	D-Xylonate[p] <=> D-Xylonate[c] 		-1000.00	1000.00	  0.00
R_DXYLTD	D-Xylonate[c] <=> 2-dehydro-3-deoxy-D-arabinonate[c] + H2O H2O[c] 	G_b0269 or G_b4297	-1000.00	1000.00	  0.00
R_D_LACt2pp	H+[p] + D-Lactate[p] <=> H+[c] + D-Lactate[c] 	G_b3603 or G_b2975	-1000.00	1000.00	  0.00
