reaction_id,reaction_equation,dead_end_test,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox
PPTHpp,h2o_p + ppt_p --> h2_p + pi_p,ppt_p,ok,ok,ok,N/A
PPTtex,ppt_e <=> ppt_p,ppt_e;ppt_p,ok,ok,ok,N/A
PRAGSr,atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c,only when going backwards,ok,ok,ok,N/A
PRAIS,atp_c + fpram_c --> adp_c + air_c + 2 h_c + pi_c,ok,ok,ok,ok,N/A
PRAIi,pran_c --> 2cpr5p_c,ok,ok,ok,ok,N/A
PRAMPC,h2o_c + prbamp_c --> prfp_c,ok,ok,ok,ok,N/A
PRASCSi,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,ok,ok,ok,ok,N/A
PRATPP,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,ok,ok,ok,ok,N/A
PRCPD,h2o_c + prcp_c --> h_c + r15bp_c,prcp_c,ok,ok,ok,N/A
PRFGS,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,ok,ok,ok,ok,N/A
PRMICI,prfp_c <=> prlp_c,only when going backwards,ok,ok,ok,N/A
PROD3,pro__L_c + q8_c --> 1pyr5c_c + h_c + q8h2_c,ok,ok,ok,ok,N/A
PROGLYabcpp,atp_c + h2o_c + progly_p --> adp_c + h_c + pi_c + progly_c,progly_c;progly_p,ok,ok,ok,N/A
PROGLYtex,progly_e <=> progly_p,progly_e;progly_p,ok,ok,ok,N/A
PROabcpp,atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c,ok,ok,ok,ok,N/A
PROt2rpp,h_p + pro__L_p <=> h_c + pro__L_c,only when going forwards,ok,ok,ok,N/A
PROt4pp,na1_p + pro__L_p --> na1_c + pro__L_c,ok,ok,ok,ok,N/A
PROtex,pro__L_e <=> pro__L_p,only when going forwards,ok,ok,ok,N/A
PRPPS,atp_c + r5p_c <=> amp_c + h_c + prpp_c,ok,ok,ok,ok,N/A
PSCLYSt2pp,h_p + psclys_p --> h_c + psclys_c,psclys_c;psclys_p,ok,ok,ok,N/A
PSCLYStex,psclys_e <=> psclys_p,psclys_e;psclys_p,ok,ok,ok,N/A
PSCVT,pep_c + skm5p_c <=> 3psme_c + pi_c,only when going backwards,ok,ok,ok,N/A
PSD120,h_c + ps120_c --> co2_c + pe120_c,ok,ok,ok,ok,N/A
PSD140,h_c + ps140_c --> co2_c + pe140_c,ok,ok,ok,ok,N/A
PSD141,h_c + ps141_c --> co2_c + pe141_c,ok,ok,ok,ok,N/A
PSD160,h_c + ps160_c --> co2_c + pe160_c,ok,ok,ok,ok,N/A
PSD161,h_c + ps161_c --> co2_c + pe161_c,ok,ok,ok,ok,N/A
PSD180,h_c + ps180_c --> co2_c + pe180_c,ok,ok,ok,ok,N/A
PSD181,h_c + ps181_c --> co2_c + pe181_c,ok,ok,ok,ok,N/A
PSERT,3php_c + glu__L_c --> akg_c + pser__L_c,ok,ok,ok,ok,N/A
PSERtex,pser__L_e <=> pser__L_p,pser__L_e;pser__L_p,ok,ok,ok,N/A
PSP_L,h2o_c + pser__L_c --> pi_c + ser__L_c,ok,ok,ok,ok,N/A
PSP_Lpp,h2o_p + pser__L_p --> pi_p + ser__L_p,pser__L_p,ok,ok,ok,N/A
PSSA120,cdpdddecg_c + ser__L_c --> cmp_c + h_c + ps120_c,ok,ok,ok,ok,N/A
PSSA140,cdpdtdecg_c + ser__L_c --> cmp_c + h_c + ps140_c,ok,ok,ok,ok,N/A
PSSA141,cdpdtdec7eg_c + ser__L_c --> cmp_c + h_c + ps141_c,ok,ok,ok,ok,N/A
PSSA160,cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c,ok,ok,ok,ok,N/A
PSSA161,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c,ok,ok,ok,ok,N/A
PSSA180,cdpdodecg_c + ser__L_c --> cmp_c + h_c + ps180_c,ok,ok,ok,ok,N/A
PSSA181,cdpdodec11eg_c + ser__L_c --> cmp_c + h_c + ps181_c,ok,ok,ok,ok,N/A
PSURIK,atp_c + psuri_c --> adp_c + h_c + psd5p_c,psd5p_c;psuri_c,ok,ok,ok,N/A
PSURItex,psuri_e <=> psuri_p,psuri_e;psuri_p,ok,ok,ok,N/A
PSURItpp,psuri_p --> psuri_c,psuri_c;psuri_p,ok,ok,ok,N/A
PTA2,pi_c + ppcoa_c --> coa_c + ppap_c,ok,ok,ok,ok,N/A
PTAr,accoa_c + pi_c <=> actp_c + coa_c,ok,ok,ok,ok,N/A
PTHRpp,h2o_p + thrp_p --> pi_p + thr__L_p,thrp_p,ok,ok,ok,N/A
PTPATi,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c,ok,ok,ok,ok,N/A
PTRCORNt7pp,orn_c + ptrc_p <=> orn_p + ptrc_c,only when going forwards,ok,ok,ok,N/A
PTRCTA,akg_c + ptrc_c --> 4abutn_c + glu__L_c,ok,ok,ok,ok,N/A
PTRCabcpp,atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c,ok,ok,ok,ok,N/A
PTRCt2pp,h_p + ptrc_p --> h_c + ptrc_c,ok,ok,ok,ok,N/A
PTRCtex,ptrc_e <=> ptrc_p,only when going forwards,ok,ok,ok,N/A
PUACGAMS,puacgam_c + udp_c <=> uacgam_c,puacgam_c,ok,ok,ok,N/A
PUACGAMtr,puacgam_c --> puacgam_p,puacgam_c;puacgam_p,ok,ok,ok,N/A
PUNP1,adn_c + pi_c <=> ade_c + r1p_c,ok,ok,ok,ok,N/A
PUNP2,dad_2_c + pi_c <=> 2dr1p_c + ade_c,ok,ok,ok,ok,N/A
PUNP3,gsn_c + pi_c <=> gua_c + r1p_c,ok,ok,ok,ok,N/A
PUNP4,dgsn_c + pi_c <=> 2dr1p_c + gua_c,only when going backwards,ok,ok,ok,N/A
PUNP5,ins_c + pi_c <=> hxan_c + r1p_c,ok,ok,ok,ok,N/A
PUNP6,din_c + pi_c <=> 2dr1p_c + hxan_c,only when going backwards,ok,ok,ok,N/A
PUNP7,pi_c + xtsn_c <=> r1p_c + xan_c,ok,ok,ok,ok,N/A
PYAM5PO,h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c,ok,ok,ok,ok,N/A
PYDAMK,atp_c + pydam_c --> adp_c + h_c + pyam5p_c,ok,ok,ok,ok,N/A
PYDAMtex,pydam_e <=> pydam_p,pydam_e;pydam_p,ok,ok,ok,N/A
PYDAMtpp,pydam_p --> pydam_c,pydam_p,ok,ok,ok,N/A
PYDXK,atp_c + pydx_c --> adp_c + h_c + pydx5p_c,ok,ok,ok,ok,N/A
PYDXNK,atp_c + pydxn_c --> adp_c + h_c + pdx5p_c,ok,ok,ok,ok,N/A
PYDXNtex,pydxn_e <=> pydxn_p,pydxn_e;pydxn_p,ok,ok,ok,N/A
PYDXNtpp,pydxn_p --> pydxn_c,pydxn_p,ok,ok,ok,N/A
PYDXPP,h2o_c + pydx5p_c --> pi_c + pydx_c,ok,ok,ok,ok,N/A
PYDXtex,pydx_e <=> pydx_p,pydx_e;pydx_p,ok,ok,ok,N/A
PYDXtpp,pydx_p --> pydx_c,pydx_p,ok,ok,ok,N/A
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,ok,ok,ok,ok,N/A
PYK2,h_c + pep_c + udp_c --> pyr_c + utp_c,ok,ok,ok,ok,N/A
PYK3,gdp_c + h_c + pep_c --> gtp_c + pyr_c,ok,ok,ok,ok,N/A
PYK4,cdp_c + h_c + pep_c --> ctp_c + pyr_c,ok,ok,ok,ok,N/A
PYK6,dtdp_c + h_c + pep_c --> dttp_c + pyr_c,ok,ok,ok,ok,N/A
PYNP2r,pi_c + uri_c <=> r1p_c + ura_c,ok,ok,ok,ok,N/A
PYROX,h_c + nadh_c + o2_c + ura_c --> nad_c + uracp_c,ok,ok,ok,ok,N/A
PYRt2rpp,h_p + pyr_p <=> h_c + pyr_c,only when going forwards,ok,ok,ok,N/A
PYRtex,pyr_e <=> pyr_p,only when going forwards,ok,ok,ok,N/A
QMO2,2 o2_c + q8h2_c --> 2 h_c + 2 o2s_c + q8_c,ok,ok,ok,ok,N/A
QMO3,mql8_c + 2 o2_c --> 2 h_c + mqn8_c + 2 o2s_c,ok,ok,ok,ok,N/A
QUIN2tex,quin_e <=> quin_p,quin_e;quin_p,ok,ok,ok,N/A
QUIN2tpp,quin_p <=> quin_c,quin_c;quin_p,ok,ok,ok,N/A
QUINDH,nad_c + quin_c --> 3dhq_c + 2 h_c + nadh_c,quin_c,ok,ok,ok,N/A
QUINDHyi,nadp_c + quin_c --> 3dhq_c + 2 h_c + nadph_c,quin_c,ok,ok,ok,N/A
QULNS,dhap_c + iasp_c --> 2 h2o_c + pi_c + quln_c,ok,ok,ok,ok,N/A
R15BPK,atp_c + r15bp_c --> adp_c + prpp_c,ok,ok,ok,ok,N/A
R1PK,atp_c + r1p_c --> adp_c + h_c + r15bp_c,ok,ok,ok,ok,N/A
R5PP,h2o_c + r5p_c --> pi_c + rib__D_c,ok,ok,ok,ok,N/A
R5PPpp,h2o_p + r5p_p --> pi_p + rib__D_p,r5p_p;rib__D_p,ok,ok,ok,N/A
R5Ptex,r5p_e <=> r5p_p,r5p_e;r5p_p,ok,ok,ok,N/A
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,ok,ok,ok,ok,N/A
RBFSa,4r5au_c + db4p_c --> dmlz_c + 2 h2o_c + pi_c,ok,ok,ok,ok,N/A
RBFSb,2 dmlz_c --> 4r5au_c + ribflv_c,ok,ok,ok,ok,N/A
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,ok,ok,ok,ok,N/A
RBK_L1,atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,ok,ok,ok,ok,N/A
RBP4E,ru5p__L_c <=> xu5p__D_c,only when going backwards,ok,ok,ok,N/A
REPHACCOAI,rephaccoa_c <=> 2oxpaccoa_c,only when going backwards,ok,ok,ok,N/A
RFAMPtex,rfamp_e <=> rfamp_p,only when going backwards,ok,ok,ok,N/A
RFAMPtpp,h_p + rfamp_p --> h_c + rfamp_e,ok,ok,ok,ok,N/A
RHAT1,dtdprmn_c + kphphhlipa_c --> dtdp_c + h_c + icolipa_c,ok,ok,ok,ok,N/A
RHCCE,rhcys_c --> dhptd_c + hcys__L_c,ok,ok,ok,ok,N/A
RHMND,rhmn_c <=> h2o_c + lkdr_c,lkdr_c;rhmn_c,ok,ok,ok,N/A
RIBabcpp,atp_c + h2o_c + rib__D_p --> adp_c + h_c + pi_c + rib__D_c,rib__D_p,ok,ok,ok,N/A
RIBtex,rib__D_e <=> rib__D_p,rib__D_e;rib__D_p,ok,ok,ok,N/A
RMI,rmn_c <=> rml_c,rml_c;rmn_c,ok,ok,ok,N/A
RMK,atp_c + rml_c --> adp_c + h_c + rml1p_c,rml1p_c;rml_c,ok,ok,ok,N/A
RMNtex,rmn_e <=> rmn_p,rmn_e;rmn_p,ok,ok,ok,N/A
RMNtpp,h_p + rmn_p --> h_c + rmn_c,rmn_c;rmn_p,ok,ok,ok,N/A
RMPA,rml1p_c <=> dhap_c + lald__L_c,rml1p_c,ok,ok,ok,N/A
RNDR1,adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c,ok,ok,ok,ok,N/A
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,ok,ok,ok,ok,N/A
RNDR2,gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,ok,ok,ok,ok,N/A
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,ok,ok,ok,ok,N/A
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,ok,ok,ok,ok,N/A
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,ok,ok,ok,ok,N/A
RNDR4,trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,ok,ok,ok,ok,N/A
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,ok,ok,ok,ok,N/A
RNTR1c2,atp_c + 2 flxr_c + 2 h_c --> datp_c + 2 flxso_c + h2o_c,ok,ok,ok,ok,N/A
RNTR2c2,2 flxr_c + gtp_c + 2 h_c --> dgtp_c + 2 flxso_c + h2o_c,ok,ok,ok,ok,N/A
RNTR3c2,ctp_c + 2 flxr_c + 2 h_c --> dctp_c + 2 flxso_c + h2o_c,ok,ok,ok,ok,N/A
RNTR4c2,2 flxr_c + 2 h_c + utp_c --> dutp_c + 2 flxso_c + h2o_c,ok,ok,ok,ok,N/A
RPE,ru5p__D_c <=> xu5p__D_c,ok,ok,ok,ok,N/A
RPI,r5p_c <=> ru5p__D_c,ok,ok,ok,ok,N/A
RPNTPH,h2o_c + rpntp_c --> h_c + ppi_c + prpmn_c,prpmn_c;rpntp_c,ok,ok,ok,N/A
RU5PP,h2o_c + ru5p__D_c --> pi_c + rbl__D_c,rbl__D_c,ok,ok,ok,N/A
RZ5PP,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c,5prdmbz_c;rdmbzi_c,ok,ok,ok,N/A
S2FE2SR,2fe1s_c + atp_c + h2o_c + sufbcd_c + sufsesh_c --> adp_c + 5 h_c + pi_c + sufbcd_2fe2s_c + sufse_c,ok,ok,ok,ok,N/A
S2FE2SS,atp_c + fadh2_c + 2 fe2_c + h2o_c + sufbcd_c + 2 sufsesh_c --> adp_c + fad_c + 7 h_c + pi_c + sufbcd_2fe2s_c + 2 sufse_c,ok,ok,ok,ok,N/A
S2FE2SS2,atp_c + fadh2_c + 2 fe2_c + h2o_c + sufbcd_2fe2s_c + 2 sufsesh_c --> adp_c + fad_c + 7 h_c + pi_c + sufbcd_2fe2s2_c + 2 sufse_c,ok,ok,ok,ok,N/A
S2FE2ST,4 h_c + sufbcd_2fe2s_c --> 2fe2s_c + sufbcd_c,ok,ok,ok,ok,N/A
S4FE4SR,fadh2_c + 2 h_c + sufbcd_2fe2s2_c --> fad_c + sufbcd_4fe4s_c,ok,ok,ok,ok,N/A
S4FE4ST,4 h_c + sufbcd_4fe4s_c --> 4fe4s_c + sufbcd_c,ok,ok,ok,ok,N/A
S7PI,s7p_c --> gmhep7p_c,ok,ok,ok,ok,N/A
SADH,2 h2o_c + 2 h_c + sucarg_c --> co2_c + 2 nh4_c + sucorn_c,ok,ok,ok,ok,N/A
SADT2,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c,ok,ok,ok,ok,N/A
SARCOX,h2o_c + o2_c + sarcs_c --> fald_c + gly_c + h2o2_c,fald_c;sarcs_c,ok,ok,ok,N/A
SBTPD,nad_c + sbt6p_c <=> f6p_c + h_c + nadh_c,sbt6p_c,ok,ok,ok,N/A
SBTptspp,pep_c + sbt__D_p --> pyr_c + sbt6p_c,sbt6p_c;sbt__D_p,ok,ok,ok,N/A
SBTtex,sbt__D_e <=> sbt__D_p,sbt__D_e;sbt__D_p,ok,ok,ok,N/A
SCYSDS,cys__L_c + sufse_c --> ala__L_c + sufsesh_c,ok,ok,ok,ok,N/A
SDPDS,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,ok,ok,ok,ok,N/A
SDPTA,akg_c + sl26da_c <=> glu__L_c + sl2a6o_c,only when going forwards,ok,ok,ok,N/A
SELGTHR,4 gthrd_c + 2 h_c + slnt_c --> dgslnt_c + gthox_c + 3 h2o_c,dgslnt_c;slnt_c,ok,ok,ok,N/A
SELGTHR2,dgslnt_c + h_c + nadph_c --> gslnt_c + gthrd_c + nadp_c,dgslnt_c;gslnt_c,ok,ok,ok,N/A
SELGTHR3,gslnt_c + nadph_c --> gthrd_c + nadp_c + seln_c,gslnt_c;seln_c,ok,ok,ok,N/A
SELNPS,atp_c + h2o_c + seln_c --> amp_c + pi_c + selnp_c,seln_c;selnp_c,ok,ok,ok,N/A
SELR,mql8_c + sel_c --> h2o_c + mqn8_c + slnt_c,sel_c;slnt_c,ok,ok,ok,N/A
SELabcpp,atp_c + h2o_c + sel_p --> adp_c + h_c + pi_c + sel_c,sel_c;sel_p,ok,ok,ok,N/A
SELtex,sel_e <=> sel_p,sel_e;sel_p,ok,ok,ok,N/A
SEPHCHCS,akg_c + h_c + ichor_c --> 2sephchc_c + co2_c,ok,ok,ok,ok,N/A
SERASr,atp_c + h_c + ser__L_c <=> ppi_c + seramp_c,only when going backwards,ok,ok,ok,N/A
SERAT,accoa_c + ser__L_c <=> acser_c + coa_c,only when going backwards,ok,ok,ok,N/A
SERD_D,ser__D_c --> nh4_c + pyr_c,ok,ok,ok,ok,N/A
SERD_L,ser__L_c --> nh4_c + pyr_c,ok,ok,ok,ok,N/A
SERt2rpp,h_p + ser__L_p --> h_c + ser__L_c,ok,ok,ok,ok,N/A
SERt4pp,na1_p + ser__L_p --> na1_c + ser__L_c,ok,ok,ok,ok,N/A
SERtex,ser__L_e <=> ser__L_p,only when going forwards,ok,ok,ok,N/A
SERtpp,ser__L_c --> ser__L_p,ok,ok,ok,ok,N/A
SFGTHi,Sfglutth_c + h2o_c --> for_c + gthrd_c + h_c,Sfglutth_c,ok,ok,ok,N/A
SGDS,h2o_c + sucglu_c --> glu__L_c + succ_c,ok,ok,ok,ok,N/A
SGSAD,h2o_c + nad_c + sucgsa_c --> 2 h_c + nadh_c + sucglu_c,ok,ok,ok,ok,N/A
SHCHCS3,2sephchc_c --> 2shchc_c + pyr_c,ok,ok,ok,ok,N/A
SHCHD2,dscl_c + nad_c --> h_c + nadh_c + scl_c,ok,ok,ok,ok,N/A
SHCHF,fe2_c + scl_c --> 3 h_c + sheme_c,ok,ok,ok,ok,N/A
SHGO,S2hglut_c + o2_c --> akg_c + h2o2_c,ok,ok,ok,ok,N/A
SHK3Dr,3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c,only when going backwards,ok,ok,ok,N/A
SHKK,atp_c + skm_c --> adp_c + h_c + skm5p_c,ok,ok,ok,ok,N/A
SHSL1,cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,ok,ok,ok,ok,N/A
SKMt2pp,h_p + skm_p --> h_c + skm_c,skm_p,ok,ok,ok,N/A
SKMtex,skm_e <=> skm_p,skm_e;skm_p,ok,ok,ok,N/A
SLNTabcpp,atp_c + h2o_c + slnt_p --> adp_c + h_c + pi_c + slnt_c,slnt_c;slnt_p,ok,ok,ok,N/A
SLNTtex,slnt_e <=> slnt_p,slnt_e;slnt_p,ok,ok,ok,N/A
SO2tex,so2_e <=> so2_p,so2_e;so2_p,ok,ok,ok,N/A
SO2tpp,so2_p <=> so2_c,so2_c;so2_p,ok,ok,ok,N/A
SO3tex,so3_e <=> so3_p,so3_e;so3_p,ok,ok,ok,N/A
SO4t2pp,h_p + so4_p --> h_c + so4_c,ok,ok,ok,ok,N/A
SO4tex,so4_e <=> so4_p,only when going backwards,ok,ok,ok,N/A
SOTA,akg_c + sucorn_c --> glu__L_c + sucgsa_c,ok,ok,ok,ok,N/A
SPMDAT1,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c,N1aspmd_c,ok,ok,ok,N/A
SPMDAT2,accoa_c + spmd_c --> coa_c + h_c + n8aspmd_c,n8aspmd_c,ok,ok,ok,N/A
SPMDabcpp,atp_c + h2o_c + spmd_p --> adp_c + h_c + pi_c + spmd_c,ok,ok,ok,ok,N/A
SPMDt3pp,h_p + spmd_c --> h_c + spmd_p,ok,ok,ok,ok,N/A
SPMDtex,spmd_e <=> spmd_p,only when going forwards,ok,ok,ok,N/A
SPMS,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,ok,ok,ok,ok,N/A
SPODM,2 h_c + 2 o2s_c --> h2o2_c + o2_c,ok,ok,ok,ok,N/A
SPODMpp,2 h_p + 2 o2s_p --> h2o2_p + o2_p,h2o2_p;o2s_p,ok,ok,ok,N/A
SQGH,h2o_c + sqg_c --> glyc_c + sq_c,sq_c;sqg_c,ok,ok,ok,N/A
SQVOSI,sq_c --> sf_c,sf_c;sq_c,ok,ok,ok,N/A
SQtex,sq_e <=> sq_p,sq_e;sq_p,ok,ok,ok,N/A
SQtr,sq_p --> sq_c,sq_c;sq_p,ok,ok,ok,N/A
SSALx,h2o_c + nad_c + sucsal_c --> 2 h_c + nadh_c + succ_c,ok,ok,ok,ok,N/A
SSALy,h2o_c + nadp_c + sucsal_c --> 2 h_c + nadph_c + succ_c,ok,ok,ok,ok,N/A
SUCASPtpp,asp__L_p + succ_c <=> asp__L_c + succ_p,ok,ok,ok,ok,N/A
SUCBZL,atp_c + coa_c + sucbz_c --> amp_c + ppi_c + sbzcoa_c,ok,ok,ok,ok,N/A
SUCBZS,2shchc_c --> h2o_c + sucbz_c,ok,ok,ok,ok,N/A
SUCCt1pp,succ_p <=> succ_c,ok,ok,ok,ok,N/A
SUCCt2_2pp,2 h_p + succ_p --> 2 h_c + succ_c,ok,ok,ok,SUCCt2_3pp,N/A
SUCCt2_3pp,3 h_p + succ_p --> 3 h_c + succ_c,ok,ok,ok,SUCCt2_2pp,N/A
SUCCtex,succ_e <=> succ_p,only when going forwards,ok,ok,ok,N/A
SUCDi,q8_c + succ_c --> fum_c + q8h2_c,ok,ok,ok,ok,N/A
SUCFUMtpp,fum_p + succ_c <=> fum_c + succ_p,ok,ok,ok,ok,N/A
SUCMALtpp,mal__L_p + succ_c <=> mal__L_c + succ_p,ok,ok,ok,ok,N/A
SUCOAS,atp_c + coa_c + succ_c <=> adp_c + pi_c + succoa_c,ok,ok,ok,ok,N/A
SUCRtex,sucr_e <=> sucr_p,sucr_e;sucr_p,ok,ok,ok,N/A
SUCTARTtpp,succ_c + tartr__D_p <=> succ_p + tartr__D_c,only when going forwards,ok,ok,ok,N/A
SUCptspp,pep_c + sucr_p --> pyr_c + suc6p_c,suc6p_c;sucr_p,ok,ok,ok,N/A
SULFACabcpp,atp_c + h2o_c + sulfac_p --> adp_c + h_c + pi_c + sulfac_c,sulfac_c;sulfac_p,ok,ok,ok,N/A
SULFACtex,sulfac_e <=> sulfac_p,sulfac_e;sulfac_p,ok,ok,ok,N/A
SULR,5 h_c + 3 nadph_c + so3_c --> 3 h2o_c + h2s_c + 3 nadp_c,ok,ok,ok,ok,N/A
SULabcpp,atp_c + h2o_c + so4_p --> adp_c + h_c + pi_c + so4_c,ok,ok,ok,ok,N/A
T2DECAI,tdec2eACP_c <=> cdec3eACP_c,only when going backwards,ok,ok,ok,N/A
TAGURr,altrn_c + nad_c <=> h_c + nadh_c + tagur_c,altrn_c;tagur_c,ok,ok,ok,N/A
TALA,g3p_c + s7p_c <=> e4p_c + f6p_c,ok,ok,ok,ok,N/A
TARTD,tartr__L_c --> h2o_c + oaa_c,tartr__L_c,ok,ok,ok,N/A
TARTRDtex,tartr__D_e <=> tartr__D_p,only when going forwards,ok,ok,ok,N/A
TARTRt7pp,succ_c + tartr__L_p <=> succ_p + tartr__L_c,tartr__L_c;tartr__L_p,ok,ok,ok,N/A
TARTRtex,tartr__L_e <=> tartr__L_p,tartr__L_e;tartr__L_p,ok,ok,ok,N/A
TARTt2_3pp,3 h_p + tartr__D_p --> 3 h_c + tartr__D_c,ok,ok,ok,ok,N/A
TAUDO,akg_c + o2_c + taur_c --> aacald_c + co2_c + h_c + so3_c + succ_c,aacald_c;taur_c,ok,ok,ok,N/A
TAURabcpp,atp_c + h2o_c + taur_p --> adp_c + h_c + pi_c + taur_c,taur_c;taur_p,ok,ok,ok,N/A
TAURtex,taur_e <=> taur_p,taur_e;taur_p,ok,ok,ok,N/A
TCYNTtex,tcynt_e <=> tcynt_p,tcynt_e;tcynt_p,ok,ok,ok,N/A
TDP,h2o_c + thmpp_c --> h_c + pi_c + thmmp_c,ok,ok,ok,ok,N/A
TDPADGAT,accoa_c + dtdp4addg_c --> coa_c + dtdp4aaddg_c + h_c,ok,ok,ok,ok,N/A
TDPAGTA,dtdp4d6dg_c + glu__L_c --> akg_c + dtdp4addg_c,ok,ok,ok,ok,N/A
TDPDRE,dtdp4d6dg_c --> dtdp4d6dm_c,ok,ok,ok,ok,N/A
TDPDRR,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,ok,ok,ok,ok,N/A
TDPGDH,dtdpglu_c --> dtdp4d6dg_c + h2o_c,ok,ok,ok,ok,N/A
TDSK,atp_c + lipidAds_c --> adp_c + h_c + lipidA_c,ok,ok,ok,ok,N/A
TDSR1,dsbcox_p + dsbdrd_c --> dsbcrd_p + dsbdox_c,dsbcox_p;dsbcrd_p;dsbdox_c;dsbdrd_c,ok,ok,ok,N/A
TDSR2,dsbdrd_c + dsbgox_p --> dsbdox_c + dsbgrd_p,dsbdox_c;dsbdrd_c;dsbgox_p;dsbgrd_p,ok,ok,ok,N/A
TEO2M,amet_c + teo2_c --> ahcys_c + mteo2_c,mteo2_c;teo2_c,ok,ok,ok,N/A
TGBPA,tagdp__D_c <=> dhap_c + g3p_c,tagdp__D_c,ok,ok,ok,N/A
THD2pp,2 h_p + nadh_c + nadp_c --> 2 h_c + nad_c + nadph_c,ok,ok,ok,ok,N/A
THDPS,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c,ok,ok,ok,ok,N/A
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,ok,ok,FOMETRi,FOMETRi,N/A
THIORDXi,h2o2_c + trdrd_c --> 2 h2o_c + trdox_c,ok,ok,ok,ok,N/A
THMDt2pp_copy1,h_p + thymd_p --> h_c + thymd_c,ok,ok,THMDt2pp_copy2,ok,N/A
THMDt2pp_copy2,h_p + thymd_p <=> h_c + thymd_c,only when going forwards,ok,THMDt2pp_copy1,ok,N/A
THMDtex,thymd_e <=> thymd_p,only when going forwards,ok,ok,ok,N/A
THMabcpp,atp_c + h2o_c + thm_p --> adp_c + h_c + pi_c + thm_c,thm_c;thm_p,ok,ok,ok,N/A
THMtex,thm_e <=> thm_p,thm_e;thm_p,ok,ok,ok,N/A
THRA,thr__L_c --> acald_c + gly_c,ok,ok,ok,ok,N/A
THRA2,athr__L_c --> acald_c + gly_c,ok,ok,ok,ok,N/A
THRD,nad_c + thr__L_c --> 2aobut_c + h_c + nadh_c,ok,ok,ok,ok,N/A
THRD_L,thr__L_c --> 2obut_c + nh4_c,ok,ok,ok,ok,N/A
THRPtex,thrp_e <=> thrp_p,thrp_e;thrp_p,ok,ok,ok,N/A
THRS,h2o_c + phom_c --> pi_c + thr__L_c,ok,ok,ok,ok,N/A
THRabcpp,atp_c + h2o_c + thr__L_p --> adp_c + h_c + pi_c + thr__L_c,ok,ok,ok,ok,N/A
THRt2pp,h_p + thr__L_c --> h_c + thr__L_p,ok,ok,ok,THRt2rpp,N/A
THRt2rpp,h_p + thr__L_p --> h_c + thr__L_c,ok,ok,ok,THRt2pp,N/A
THRt4pp,na1_p + thr__L_p --> na1_c + thr__L_c,ok,ok,ok,ok,N/A
THRtex,thr__L_e <=> thr__L_p,only when going forwards,ok,ok,ok,N/A
THYMt3pp,h_p + thym_c --> h_c + thym_p,ok,ok,ok,ok,N/A
THYMtex,thym_e <=> thym_p,only when going forwards,ok,ok,ok,N/A
THZPSN3,atp_c + dhgly_c + dxyl5p_c + h_c + iscssh_c + nadph_c --> 4mpetz_c + amp_c + co2_c + 2 h2o_c + iscs_c + nadp_c + ppi_c,ok,ok,ok,ok,N/A
TKT1,r5p_c + xu5p__D_c <=> g3p_c + s7p_c,ok,ok,ok,ok,N/A
TKT2,e4p_c + xu5p__D_c <=> f6p_c + g3p_c,ok,ok,ok,ok,N/A
TMAOR1,h_c + mql8_c + tmao_c --> h2o_c + mqn8_c + tma_c,tma_c;tmao_c,ok,ok,ok,N/A
